model,quantization,num_claims,empty_claims,num_tokens,topic,cat,f1@median
llama3.1_8b,fp8,0,True,0,Worranit Thawornwong,very rare,0.0
llama3.1_8b,fp8,0,True,0,Rory Tapner,very rare,0.0
llama3.1_8b,fp8,0,True,0,Jessie Mae Brown Beavers,very rare,0.0
llama3.1_8b,fp8,53,False,563,Jackie Shroff,very freq,0.47916666666666663
llama3.1_8b,fp8,36,False,412,Katherine Ryan,very freq,0.27848101265822783
llama3.1_8b,fp8,49,False,557,Joel Edgerton,very freq,0.28260869565217395
llama3.1_8b,fp8,76,False,679,Lionel Messi,very freq,0.7839999999999999
llama3.1_8b,fp8,73,False,731,Jacques Cousteau,very freq,0.773109243697479
llama3.1_8b,fp8,66,False,909,Winston Churchill,very freq,0.7522935779816513
llama3.1_8b,fp8,53,False,599,James Franco,very freq,0.5625
llama3.1_8b,fp8,53,False,602,Jean-Claude Van Damme,very freq,0.5416666666666665
llama3.1_8b,fp8,56,False,659,Amelia Earhart,very freq,0.6262626262626263
llama3.1_8b,fp8,57,False,677,Matthew Perry,very freq,0.6200000000000001
llama3.1_8b,fp8,37,False,406,Thierry Henry,very freq,0.425
llama3.1_8b,fp8,43,False,516,Chris Cuomo,very freq,0.4186046511627907
llama3.1_8b,fp8,53,False,602,George VI,very freq,0.5833333333333333
llama3.1_8b,fp8,64,False,862,Marcus Aurelius,very freq,0.8037383177570093
llama3.1_8b,fp8,41,False,529,Radhika Apte,very freq,0.2857142857142857
llama3.1_8b,fp8,62,False,721,Jeremy Corbyn,very freq,0.45714285714285713
llama3.1_8b,fp8,48,False,572,Rachel Weisz,very freq,0.6153846153846155
llama3.1_8b,fp8,25,False,265,Ahn Jae-hyun,very freq,0.2058823529411765
llama3.1_8b,gptq-int4,20,False,214,Minako Honda,medium,0.0
llama3.1_8b,gptq-int4,35,False,406,Mark Murphy (singer),medium,0.1282051282051282
llama3.1_8b,gptq-int4,0,True,0,Jeff Long (athletic director),medium,0.0
llama3.1_8b,gptq-int4,13,False,167,Rana Sanaullah,medium,0.07142857142857142
llama3.1_8b,gptq-int4,0,True,0,Ki Fitzgerald,medium,0.0
llama3.1_8b,gptq-int4,57,False,628,James Tyrrell,medium,0.06
llama3.1_8b,gptq-int4,35,False,352,Roman Pavlyuchenko,medium,0.10256410256410256
llama3.1_8b,gptq-int4,26,False,282,Jefferson Thomas,medium,0.057971014492753624
llama3.1_8b,gptq-int4,26,False,261,Ryan Brasier,medium,0.1739130434782609
llama3.1_8b,gptq-int4,53,False,544,Bhāskara I,medium,0.3333333333333333
llama3.1_8b,gptq-int4,0,True,0,Blanca Errázuriz,medium,0.0
llama3.1_8b,gptq-int4,34,False,490,Cierre Wood,medium,0.15584415584415584
llama3.1_8b,gptq-int4,21,False,216,Josh Mansour,medium,0.03125
llama3.1_8b,gptq-int4,0,True,0,Rosaline Elbay,medium,0.0
llama3.1_8b,gptq-int4,0,True,0,Lennie Hayton,medium,0.0
llama3.1_8b,gptq-int4,54,False,605,André Le Nôtre,medium,0.5360824742268042
llama3.1_8b,gptq-int4,0,True,0,Tom Buk-Swienty,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Édgar Iván López,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Profit (gamer),very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Patrick Merrill,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Abdelhamid Shabana,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Richie Dorman,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Nuh Omar,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Leo Kokubo,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Tappaya Sit-Or,very rare,0.0
llama3.1_8b,gptq-int4,7,False,52,Ariel Behar,very rare,0.08
llama3.1_8b,gptq-int4,0,True,0,Pablo Ganet,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Avraham Eilam-Amzallag,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Nancy Onyango,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Worranit Thawornwong,very rare,0.0
llama3.1_8b,gptq-int4,0,True,0,Rory Tapner,very rare,0.0
llama3.1_8b,gptq-int4,21,False,169,Jessie Mae Brown Beavers,very rare,0.0
llama3.1_8b,gptq-int4,54,False,496,Jackie Shroff,very freq,0.32989690721649484
llama3.1_8b,gptq-int4,34,False,451,Katherine Ryan,very freq,0.28571428571428575
llama3.1_8b,gptq-int4,38,False,583,Joel Edgerton,very freq,0.2222222222222222
llama3.1_8b,gptq-int4,54,False,537,Lionel Messi,very freq,0.7010309278350516
llama3.1_8b,gptq-int4,89,False,924,Jacques Cousteau,very freq,0.7101449275362319
llama3.1_8b,gptq-int4,59,False,746,Winston Churchill,very freq,0.8653846153846153
llama3.1_8b,gptq-int4,66,False,688,James Franco,very freq,0.5321100917431193
llama3.1_8b,gptq-int4,58,False,564,Jean-Claude Van Damme,very freq,0.5742574257425743
llama3.1_8b,gptq-int4,51,False,632,Amelia Earhart,very freq,0.6170212765957446
llama3.1_8b,gptq-int4,52,False,634,Matthew Perry,very freq,0.5263157894736843
llama3.1_8b,gptq-int4,56,False,567,Thierry Henry,very freq,0.48484848484848486
llama3.1_8b,gptq-int4,47,False,575,Chris Cuomo,very freq,0.26666666666666666
llama3.1_8b,gptq-int4,0,True,0,George VI,very freq,0.0
llama3.1_8b,gptq-int4,76,False,742,Marcus Aurelius,very freq,0.7333333333333334
llama3.1_8b,gptq-int4,17,False,236,Radhika Apte,very freq,0.16666666666666666
llama3.1_8b,gptq-int4,52,False,586,Jeremy Corbyn,very freq,0.4631578947368421
llama3.1_8b,gptq-int4,30,False,352,Rachel Weisz,very freq,0.35616438356164387
llama3.1_8b,gptq-int4,26,False,284,Ahn Jae-hyun,very freq,0.1739130434782609
llama3.1_8b,gptq-int8,32,False,326,Minako Honda,medium,0.0
llama3.1_8b,gptq-int8,36,False,400,Mark Murphy (singer),medium,0.17721518987341772
llama3.1_8b,gptq-int8,0,True,0,Jeff Long (athletic director),medium,0.0
llama3.1_8b,gptq-int8,34,False,389,Rana Sanaullah,medium,0.18181818181818182
llama3.1_8b,gptq-int8,0,True,0,Ki Fitzgerald,medium,0.0
llama3.1_8b,gptq-int8,27,False,416,James Tyrrell,medium,0.0
llama3.1_8b,gptq-int8,32,False,288,Roman Pavlyuchenko,medium,0.24
llama3.1_8b,gptq-int8,47,False,590,Jefferson Thomas,medium,0.4222222222222222
llama3.1_8b,gptq-int8,34,False,304,Ryan Brasier,medium,0.12987012987012986
llama3.1_8b,gptq-int8,41,False,457,Bhāskara I,medium,0.2619047619047619
llama3.1_8b,gptq-int8,0,True,0,Blanca Errázuriz,medium,0.0
llama3.1_8b,gptq-int8,24,False,231,Cierre Wood,medium,0.08955223880597014
llama3.1_8b,gptq-int8,0,True,0,Josh Mansour,medium,0.0
llama3.1_8b,gptq-int8,0,True,0,Rosaline Elbay,medium,0.0
llama3.1_8b,gptq-int8,44,False,420,Lennie Hayton,medium,0.16091954022988506
llama3.1_8b,gptq-int8,55,False,602,André Le Nôtre,medium,0.693877551020408
llama3.1_8b,gptq-int8,0,True,0,Tom Buk-Swienty,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Édgar Iván López,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Profit (gamer),very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Patrick Merrill,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Abdelhamid Shabana,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Richie Dorman,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Nuh Omar,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Leo Kokubo,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Tappaya Sit-Or,very rare,0.0
llama3.1_8b,gptq-int8,18,False,140,Ariel Behar,very rare,0.06557377049180327
llama3.1_8b,gptq-int8,0,True,0,Pablo Ganet,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Avraham Eilam-Amzallag,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Nancy Onyango,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Worranit Thawornwong,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Rory Tapner,very rare,0.0
llama3.1_8b,gptq-int8,0,True,0,Jessie Mae Brown Beavers,very rare,0.0
llama3.1_8b,gptq-int8,51,False,494,Jackie Shroff,very freq,0.44680851063829785
llama3.1_8b,gptq-int8,35,False,417,Katherine Ryan,very freq,0.15384615384615385
llama3.1_8b,gptq-int8,65,False,632,Joel Edgerton,very freq,0.537037037037037
llama3.1_8b,gptq-int8,39,False,552,Lionel Messi,very freq,0.7317073170731708
llama3.1_8b,gptq-int8,79,False,778,Jacques Cousteau,very freq,0.8382352941176471
llama3.1_8b,gptq-int8,51,False,736,Winston Churchill,very freq,0.6595744680851063
llama3.1_8b,gptq-int8,53,False,546,James Franco,very freq,0.6041666666666666
llama3.1_8b,gptq-int8,60,False,602,Jean-Claude Van Damme,very freq,0.5825242718446603
llama3.1_8b,gptq-int8,55,False,896,Amelia Earhart,very freq,0.7551020408163266
llama3.1_8b,gptq-int8,57,False,634,Matthew Perry,very freq,0.5599999999999999
llama3.1_8b,gptq-int8,53,False,527,Thierry Henry,very freq,0.45833333333333337
llama3.1_8b,gptq-int8,39,False,442,Chris Cuomo,very freq,0.34146341463414637
llama3.1_8b,gptq-int8,56,False,716,George VI,very freq,0.6060606060606061
llama3.1_8b,gptq-int8,60,False,780,Marcus Aurelius,very freq,0.6019417475728156
llama3.1_8b,gptq-int8,36,False,389,Radhika Apte,very freq,0.379746835443038
llama3.1_8b,gptq-int8,54,False,629,Jeremy Corbyn,very freq,0.5567010309278351
llama3.1_8b,gptq-int8,37,False,526,Rachel Weisz,very freq,0.5
llama3.1_8b,gptq-int8,31,False,323,Ahn Jae-hyun,very freq,0.2162162162162162
qwen2.5_32b,awq-int4,37,False,551,Minako Honda,medium,0.125
qwen2.5_32b,awq-int4,35,False,417,Mark Murphy (singer),medium,0.17948717948717952
qwen2.5_32b,awq-int4,33,False,507,Jeff Long (athletic director),medium,0.052631578947368425
qwen2.5_32b,awq-int4,37,False,422,Rana Sanaullah,medium,0.1
qwen2.5_32b,awq-int4,17,False,504,Ki Fitzgerald,medium,0.0
qwen2.5_32b,awq-int4,17,False,338,James Tyrrell,medium,0.06666666666666667
qwen2.5_32b,awq-int4,44,False,549,Roman Pavlyuchenko,medium,0.11494252873563218
qwen2.5_32b,awq-int4,30,False,387,Jefferson Thomas,medium,0.0273972602739726
qwen2.5_32b,awq-int4,28,False,358,Ryan Brasier,medium,0.3098591549295775
qwen2.5_32b,awq-int4,38,False,472,Bhāskara I,medium,0.5185185185185185
qwen2.5_32b,awq-int4,35,False,318,Blanca Errázuriz,medium,0.05128205128205128
qwen2.5_32b,awq-int4,39,False,439,Cierre Wood,medium,0.0
qwen2.5_32b,awq-int4,36,False,365,Josh Mansour,medium,0.050632911392405056
qwen2.5_32b,awq-int4,29,False,457,Rosaline Elbay,medium,0.1111111111111111
qwen2.5_32b,awq-int4,29,False,379,Lennie Hayton,medium,0.1388888888888889
qwen2.5_32b,awq-int4,54,False,665,André Le Nôtre,medium,0.6597938144329897
qwen2.5_32b,awq-int4,29,False,291,Tom Buk-Swienty,very rare,0.05555555555555555
qwen2.5_32b,awq-int4,29,False,389,Édgar Iván López,very rare,0.3055555555555556
qwen2.5_32b,awq-int4,28,False,356,Profit (gamer),very rare,0.05633802816901408
qwen2.5_32b,awq-int4,0,True,0,Patrick Merrill,very rare,0.0
qwen2.5_32b,awq-int4,28,False,449,Abdelhamid Shabana,very rare,0.02816901408450704
qwen2.5_32b,awq-int4,28,False,386,Richie Dorman,very rare,0.08450704225352113
qwen2.5_32b,awq-int4,24,False,270,Nuh Omar,very rare,0.11940298507462685
qwen2.5_32b,awq-int4,0,True,0,Leo Kokubo,very rare,0.0
qwen2.5_32b,awq-int4,25,False,211,Tappaya Sit-Or,very rare,0.0
qwen2.5_32b,awq-int4,22,False,356,Ariel Behar,very rare,0.03076923076923077
qwen2.5_32b,awq-int4,1,False,129,Pablo Ganet,very rare,0.0
qwen2.5_32b,awq-int4,27,False,319,Avraham Eilam-Amzallag,very rare,0.11428571428571428
qwen2.5_32b,awq-int4,25,False,331,Nancy Onyango,very rare,0.029411764705882356
qwen2.5_32b,awq-int4,14,False,213,Worranit Thawornwong,very rare,0.03508771929824561
qwen2.5_32b,awq-int4,19,False,262,Rory Tapner,very rare,0.19354838709677416
qwen2.5_32b,awq-int4,34,False,373,Jessie Mae Brown Beavers,very rare,0.05194805194805195
qwen2.5_32b,awq-int4,47,False,550,Jackie Shroff,very freq,0.3111111111111111
qwen2.5_32b,awq-int4,36,False,454,Katherine Ryan,very freq,0.20253164556962022
qwen2.5_32b,awq-int4,41,False,549,Joel Edgerton,very freq,0.2857142857142857
qwen2.5_32b,awq-int4,40,False,551,Lionel Messi,very freq,0.6024096385542168
qwen2.5_32b,awq-int4,70,False,631,Jacques Cousteau,very freq,0.8429752066115702
qwen2.5_32b,awq-int4,62,False,531,Winston Churchill,very freq,0.9026548672566371
qwen2.5_32b,awq-int4,47,False,481,James Franco,very freq,0.5111111111111111
qwen2.5_32b,awq-int4,35,False,331,Jean-Claude Van Damme,very freq,0.48717948717948717
qwen2.5_32b,awq-int4,41,False,441,Amelia Earhart,very freq,0.7380952380952381
qwen2.5_32b,awq-int4,44,False,505,Matthew Perry,very freq,0.45977011494252873
qwen2.5_32b,awq-int4,43,False,445,Thierry Henry,very freq,0.3488372093023256
qwen2.5_32b,awq-int4,32,False,323,Chris Cuomo,very freq,0.15999999999999998
qwen2.5_32b,awq-int4,47,False,466,George VI,very freq,0.5555555555555555
qwen2.5_32b,awq-int4,59,False,570,Marcus Aurelius,very freq,0.6470588235294118
qwen2.5_32b,awq-int4,34,False,439,Radhika Apte,very freq,0.2597402597402597
qwen2.5_32b,awq-int4,64,False,621,Jeremy Corbyn,very freq,0.5420560747663552
